,EX,Y_star,P_star,RR_star
2002-04-01,-0.00650422282109453,0.00676140108627965,-0.0037515721187628293,-0.007364750568928759
2002-07-01,-0.02215073364562059,0.005340104119192819,-0.005610077384793677,-0.007738528303128878
2002-10-01,-0.013382459896824628,0.0030717202204881286,0.000549892089758263,-0.008040082121550432
2003-01-01,0.015588248881947209,-0.0013663395923019582,0.001502784807966808,-0.0078306463405429
2003-04-01,0.024680990146856985,-0.0037834369960850598,-0.003226766067212119,-0.016368823446343987
2003-07-01,-0.025096210927673113,-0.001131949628714505,-0.002786134968410672,-0.01753221298883838
2003-10-01,-0.025328261630704674,0.001499143239891261,-0.003683038760634418,-0.017501166666090598
2004-01-01,-0.015460148547255415,0.00240081507731359,-0.00642835023010557,-0.015428741092663088
2004-04-01,0.033901415069605534,0.004129081195891938,0.0006575268524095019,-0.013467537393900917
2004-07-01,-0.0315693626304796,0.0037256630344316417,0.0012220983726520056,-0.01507141865650103
2004-10-01,0.0023480343061095255,0.004109794749741452,0.003325936648173427,-0.013075562630575768
2005-01-01,-0.05356298600528575,0.005002167657923497,0.0018665949798111028,-0.01270436624788164
2005-04-01,-0.021045859174957826,0.007062144371533324,0.0018640695686256469,-0.012965759536199486
2005-07-01,-0.03366594497939701,0.01042324664110545,0.0057752661512399436,-0.009344488876934967
2005-10-01,-0.024363101416595256,0.01427449487107632,0.005744521437863835,-0.001795968759423527
2006-01-01,0.010557011098644153,0.019638500942664065,0.007384505122401476,0.0003720220586474399
2006-04-01,0.037120931691569936,0.024234299552022373,0.009277381317271682,0.003594462905889165
2006-07-01,0.08921903444390011,0.025571081512317247,0.007104886908657564,0.008258385449964625
2006-10-01,0.0687458912909431,0.030742679457038218,0.002590325164903215,0.0016865305717120994
2007-01-01,0.08565744449019874,0.03483563639050975,0.0035194480874895942,0.0010226746551816072
2007-04-01,0.08272562727167809,0.03810642976388577,0.004078858099880181,0.0005075428743174332
2007-07-01,0.08064615563038835,0.04019521989822922,0.003488913705628315,0.0007009642810472
2007-10-01,0.08132225083573275,0.04297513533249426,0.014615963501948997,0.020939084294624752
2008-01-01,0.10331517440702598,0.04231049259910118,0.018862143020081032,0.030949645011339687
2008-04-01,0.0672182966989574,0.0377413669909514,0.022882859918843253,0.04403000634702181
2008-07-01,0.04322133048639465,0.029578529095224935,0.027989938665265456,0.051680424793211006
2008-10-01,-0.03273763064137292,0.007915127692788466,0.009806836209115858,0.033690225677304585
2009-01-01,-0.12572737392394906,-0.018993039430517916,-0.003487736316406456,0.004208754892355686
2009-04-01,-0.11302841242458506,-0.022461785938132566,-0.012828282718733427,-0.0043371321789733115
2009-07-01,-0.06196187224850824,-0.02225509091372479,-0.017597143372557345,-0.00876277769832404
2009-10-01,-0.07420072202861938,-0.020352402419494747,-0.007195281635477965,-0.012780600391884984
2010-01-01,-0.06111255818357897,-0.01812076776238662,0.0019239564056168612,-0.018287044314896417
2010-04-01,-0.04826062707500611,-0.011971264821670385,0.004392909693312957,-0.020052114874579332
2010-07-01,-0.028911687749783255,-0.009782748375562674,0.004638957103657138,-0.018351018946878156
2010-10-01,-0.022677068923231403,-0.007611962935084956,0.008185680423305015,-0.01588523530748719
2011-01-01,-0.029150212715359558,-0.004784717549961186,0.0138628576564197,-0.010426662374460664
2011-04-01,-0.0023096623001954697,-0.006534656256859596,0.016977670730568287,-0.004357035836275733
2011-07-01,-0.008014149006369209,-0.007191763560599957,0.017313279716192922,-0.004066703815514569
2011-10-01,-0.002682228097537376,-0.00997117983149438,0.01665478889767812,-0.003652347749133485
2012-01-01,0.005230893451745544,-0.011756883903761428,0.012565310663536255,-0.0028104855369185467
2012-04-01,-0.016545164245323818,-0.01599028214317405,0.009271720647446939,-0.0014493646688604359
2012-07-01,-0.027337155550046788,-0.01719215745293996,0.010727231616767795,-0.0032163938822674437
2012-10-01,-0.03948922364424767,-0.022533754269068982,0.010516797255072019,0.0010889747511208788
2013-01-01,-0.009665105004179608,-0.02451364554423579,0.006857944827931402,0.002446812154681023
2013-04-01,0.014340648368460052,-0.021942261057495607,0.00344701003140687,0.0020634650853005375
2013-07-01,0.017543179560206568,-0.02067111850798893,0.0032312218908703786,0.0056633071515666015
2013-10-01,0.007019115974477685,-0.01945662833044137,-0.0017580925519667832,0.008452932771694248
2014-01-01,-0.011826022773131939,-0.01750340690999042,-0.002381355337423726,0.015309621129347785
2014-04-01,0.0034222444076856817,-0.015386741217857325,-0.0013200861510314953,0.010870030849988908
2014-07-01,0.005653819112453107,-0.011410082587365306,-0.004476753896869499,0.010731207647540387
2014-10-01,0.016659462114848367,-0.009079115999466406,-0.007043194648229914,0.010077928706429286
2015-01-01,0.030573572445184993,-0.0033610480952380286,-0.013215488715719561,0.010121509910023198
2015-04-01,0.01893345400756985,-0.000743289841042603,-0.009086514858774285,0.011013931809661811
2015-07-01,0.008586246495012162,0.0014292690386777317,-0.009831071521329724,0.007659787761578901
2015-10-01,0.0013059785510769473,0.0028747955348466404,-0.009392886726243558,0.002057589880981128
2016-01-01,-0.010206027385716965,0.004219824344988626,-0.009472003494667987,-0.00745002914998848
2016-04-01,-0.008113274829513628,0.003313890410441903,-0.010531690827743504,-0.004553942752956123
2016-07-01,0.018468982832123615,0.00369985425046652,-0.007140628180440192,-0.0039970845163010945
2016-10-01,0.016477070460000576,0.0061705808504973645,-0.0017888915269554163,-0.003835618341124544
2017-01-01,0.04395227604263141,0.007672981079676003,0.00761435623852277,-0.00200845582936301
2017-04-01,0.015481508977634562,0.010209805118020672,0.004291759517632947,-0.005947962545038257
2017-07-01,0.022018804209823273,0.011388028648566074,0.003237637726115376,-0.008220133265082695
2017-10-01,0.027301484180371816,0.012454982883538251,0.002974248991378504,-0.0052790718404825705
2018-01-01,0.026753147571078273,0.008799116769283787,0.0009044918412365079,0.000236508373444411
2018-04-01,0.021255925879174242,0.008152019106344914,0.005034243064499593,0.0008104771087448322
2018-07-01,-0.00668567219798355,0.0036965202715024963,0.007786660054147091,0.004161548600375731
2018-10-01,-0.020022865561863057,0.0010531822873699455,0.00515755059546304,0.0050306004456159735
