RR_1,Y_1_star,P_1_star,RR_1_star,RR_2,Y_2_star,P_2_star,RR_2_star,RR_3,Y_3_star,P_3_star,RR_3_star,RR_4,Y_4_star,P_4_star,RR_4_star,cons
-0.003769057464853072,-0.025416543068789876,-0.010850904714993118,-0.005866690987771825,-0.00090165584515145,-0.03082233588407276,-0.009193709374979346,-0.002525001544779107,0.014790049305978215,-0.03300999259880074,-0.010623417681332082,0.00428217939293284,0.025645700126477572,-0.0328813982080321,-0.009723344613500108,0.01423856869519898,1.0
-0.007074662550270977,-0.024313825356645728,-0.014752761513888267,-0.01187996561181983,-0.003769057464853072,-0.025416543068789876,-0.010850904714993118,-0.005866690987771825,-0.00090165584515145,-0.03082233588407276,-0.009193709374979346,-0.002525001544779107,0.014790049305978215,-0.03300999259880074,-0.010623417681332082,0.00428217939293284,1.0
-0.0078408106616129,-0.019392979244750988,-0.010113747820787725,-0.012449419993858455,-0.007074662550270977,-0.024313825356645728,-0.014752761513888267,-0.01187996561181983,-0.003769057464853072,-0.025416543068789876,-0.010850904714993118,-0.005866690987771825,-0.00090165584515145,-0.03082233588407276,-0.009193709374979346,-0.002525001544779107,1.0
0.002583827415863285,-0.019429052804230285,-0.007991137409875615,-0.007470303938601102,-0.0078408106616129,-0.019392979244750988,-0.010113747820787725,-0.012449419993858455,-0.007074662550270977,-0.024313825356645728,-0.014752761513888267,-0.01187996561181983,-0.003769057464853072,-0.025416543068789876,-0.010850904714993118,-0.005866690987771825,1.0
0.00881224487961968,-0.009378502066324684,-0.0071982839418517405,-0.0017944326298588184,0.002583827415863285,-0.019429052804230285,-0.007991137409875615,-0.007470303938601102,-0.0078408106616129,-0.019392979244750988,-0.010113747820787725,-0.012449419993858455,-0.007074662550270977,-0.024313825356645728,-0.014752761513888267,-0.01187996561181983,1.0
0.019189625591103807,-0.016254588726801966,-0.003566998185001703,0.0024317018170215473,0.00881224487961968,-0.009378502066324684,-0.0071982839418517405,-0.0017944326298588184,0.002583827415863285,-0.019429052804230285,-0.007991137409875615,-0.007470303938601102,-0.0078408106616129,-0.019392979244750988,-0.010113747820787725,-0.012449419993858455,1.0
0.033835039445543044,-0.01480859946266377,-0.00788558110249907,0.0024640660057289546,0.019189625591103807,-0.016254588726801966,-0.003566998185001703,0.0024317018170215473,0.00881224487961968,-0.009378502066324684,-0.0071982839418517405,-0.0017944326298588184,0.002583827415863285,-0.019429052804230285,-0.007991137409875615,-0.007470303938601102,1.0
0.04339971799288704,-0.013024814937429102,-0.009128052441753586,0.0001398605627539705,0.033835039445543044,-0.01480859946266377,-0.00788558110249907,0.0024640660057289546,0.019189625591103807,-0.016254588726801966,-0.003566998185001703,0.0024317018170215473,0.00881224487961968,-0.009378502066324684,-0.0071982839418517405,-0.0017944326298588184,1.0
0.0452263069656213,-0.015125462167148463,-0.009712396144894797,-0.0022126121998237657,0.04339971799288704,-0.013024814937429102,-0.009128052441753586,0.0001398605627539705,0.033835039445543044,-0.01480859946266377,-0.00788558110249907,0.0024640660057289546,0.019189625591103807,-0.016254588726801966,-0.003566998185001703,0.0024317018170215473,1.0
0.03400364332214412,-0.01483225204448052,-0.01107098705453021,-0.008042603319607955,0.0452263069656213,-0.015125462167148463,-0.009712396144894797,-0.0022126121998237657,0.04339971799288704,-0.013024814937429102,-0.009128052441753586,0.0001398605627539705,0.033835039445543044,-0.01480859946266377,-0.00788558110249907,0.0024640660057289546,1.0
0.015100340259302673,-0.014080305511938727,-0.010087238323359914,-0.005700584084795427,0.03400364332214412,-0.01483225204448052,-0.01107098705453021,-0.008042603319607955,0.0452263069656213,-0.015125462167148463,-0.009712396144894797,-0.0022126121998237657,0.04339971799288704,-0.013024814937429102,-0.009128052441753586,0.0001398605627539705,1.0
-0.002614640571432604,-0.009287701233390589,-0.010201036247759525,-0.006625809649678961,0.015100340259302673,-0.014080305511938727,-0.010087238323359914,-0.005700584084795427,0.03400364332214412,-0.01483225204448052,-0.01107098705453021,-0.008042603319607955,0.0452263069656213,-0.015125462167148463,-0.009712396144894797,-0.0022126121998237657,1.0
-0.015106158421157527,-0.009688636898121338,-0.008226424428031691,-0.0077593815707997955,-0.002614640571432604,-0.009287701233390589,-0.010201036247759525,-0.006625809649678961,0.015100340259302673,-0.014080305511938727,-0.010087238323359914,-0.005700584084795427,0.03400364332214412,-0.01483225204448052,-0.01107098705453021,-0.008042603319607955,1.0
-0.00756092755851006,-0.006427447894834615,-0.0085036885877942,-0.005901408440933708,-0.015106158421157527,-0.009688636898121338,-0.008226424428031691,-0.0077593815707997955,-0.002614640571432604,-0.009287701233390589,-0.010201036247759525,-0.006625809649678961,0.015100340259302673,-0.014080305511938727,-0.010087238323359914,-0.005700584084795427,1.0
-0.0013197581243082068,0.002226555369231081,-0.010720326222402477,-0.0071260001321352285,-0.00756092755851006,-0.006427447894834615,-0.0085036885877942,-0.005901408440933708,-0.015106158421157527,-0.009688636898121338,-0.008226424428031691,-0.0077593815707997955,-0.002614640571432604,-0.009287701233390589,-0.010201036247759525,-0.006625809649678961,1.0
0.008001934478167508,0.0039430056510241325,-0.0076386514714093315,-0.0030923164686127006,-0.0013197581243082068,0.002226555369231081,-0.010720326222402477,-0.0071260001321352285,-0.00756092755851006,-0.006427447894834615,-0.0085036885877942,-0.005901408440933708,-0.015106158421157527,-0.009688636898121338,-0.008226424428031691,-0.0077593815707997955,1.0
0.016050957375634466,0.00920126603833996,-0.00670620829151746,0.00010691130198973151,0.008001934478167508,0.0039430056510241325,-0.0076386514714093315,-0.0030923164686127006,-0.0013197581243082068,0.002226555369231081,-0.010720326222402477,-0.0071260001321352285,-0.00756092755851006,-0.006427447894834615,-0.0085036885877942,-0.005901408440933708,1.0
0.006663851923468307,0.008577713670489987,-0.00789964432059595,-0.0005421291723413575,0.016050957375634466,0.00920126603833996,-0.00670620829151746,0.00010691130198973151,0.008001934478167508,0.0039430056510241325,-0.0076386514714093315,-0.0030923164686127006,-0.0013197581243082068,0.002226555369231081,-0.010720326222402477,-0.0071260001321352285,1.0
0.0046355312937255005,0.009298947019087463,-0.007608984296180165,-0.0016242811657957406,0.006663851923468307,0.008577713670489987,-0.00789964432059595,-0.0005421291723413575,0.016050957375634466,0.00920126603833996,-0.00670620829151746,0.00010691130198973151,0.008001934478167508,0.0039430056510241325,-0.0076386514714093315,-0.0030923164686127006,1.0
-0.0016821887968804447,0.006932640301974587,-0.011052194717940288,0.0013256615144497102,0.0046355312937255005,0.009298947019087463,-0.007608984296180165,-0.0016242811657957406,0.006663851923468307,0.008577713670489987,-0.00789964432059595,-0.0005421291723413575,0.016050957375634466,0.00920126603833996,-0.00670620829151746,0.00010691130198973151,1.0
-0.008571860228238169,0.007371834747329915,-0.012876638575296997,-0.0013683285779050706,-0.0016821887968804447,0.006932640301974587,-0.011052194717940288,0.0013256615144497102,0.0046355312937255005,0.009298947019087463,-0.007608984296180165,-0.0016242811657957406,0.006663851923468307,0.008577713670489987,-0.00789964432059595,-0.0005421291723413575,1.0
-0.01124132802609001,0.011007177084697431,-0.014597334768068787,-0.009302905197441626,-0.008571860228238169,0.007371834747329915,-0.012876638575296997,-0.0013683285779050706,-0.0016821887968804447,0.006932640301974587,-0.011052194717940288,0.0013256615144497102,0.0046355312937255005,0.009298947019087463,-0.007608984296180165,-0.0016242811657957406,1.0
-0.01354115784614112,0.008916920366471034,-0.012151188153877123,-0.012380673931290026,-0.01124132802609001,0.011007177084697431,-0.014597334768068787,-0.009302905197441626,-0.008571860228238169,0.007371834747329915,-0.012876638575296997,-0.0013683285779050706,-0.0016821887968804447,0.006932640301974587,-0.011052194717940288,0.0013256615144497102,1.0
-0.011648843700017331,0.015991633021159836,-0.010813737426932217,-0.015390970451296747,-0.01354115784614112,0.008916920366471034,-0.012151188153877123,-0.012380673931290026,-0.01124132802609001,0.011007177084697431,-0.014597334768068787,-0.009302905197441626,-0.008571860228238169,0.007371834747329915,-0.012876638575296997,-0.0013683285779050706,1.0
-0.010069002139427005,0.023536675940947605,-0.007096400951712142,-0.009654576266105327,-0.011648843700017331,0.015991633021159836,-0.010813737426932217,-0.015390970451296747,-0.01354115784614112,0.008916920366471034,-0.012151188153877123,-0.012380673931290026,-0.01124132802609001,0.011007177084697431,-0.014597334768068787,-0.009302905197441626,1.0
-0.008661646185147403,0.02971332562847052,-0.0023266584544127116,-0.00916194939498481,-0.010069002139427005,0.023536675940947605,-0.007096400951712142,-0.009654576266105327,-0.011648843700017331,0.015991633021159836,-0.010813737426932217,-0.015390970451296747,-0.01354115784614112,0.008916920366471034,-0.012151188153877123,-0.012380673931290026,1.0
-0.018696524966603865,0.029617985733187028,-0.0029106323934603526,-0.006735266728539257,-0.008661646185147403,0.02971332562847052,-0.0023266584544127116,-0.00916194939498481,-0.010069002139427005,0.023536675940947605,-0.007096400951712142,-0.009654576266105327,-0.011648843700017331,0.015991633021159836,-0.010813737426932217,-0.015390970451296747,1.0
-0.018742894566806334,0.02911221437027922,0.0001440027185399742,0.004835396797149379,-0.018696524966603865,0.029617985733187028,-0.0029106323934603526,-0.006735266728539257,-0.008661646185147403,0.02971332562847052,-0.0023266584544127116,-0.00916194939498481,-0.010069002139427005,0.023536675940947605,-0.007096400951712142,-0.009654576266105327,1.0
-0.01469931743477577,0.026203215322164554,-0.00031170304396053083,0.012728559361835366,-0.018742894566806334,0.02911221437027922,0.0001440027185399742,0.004835396797149379,-0.018696524966603865,0.029617985733187028,-0.0029106323934603526,-0.006735266728539257,-0.008661646185147403,0.02971332562847052,-0.0023266584544127116,-0.00916194939498481,1.0
-0.014670699158620298,0.027888543583311987,-0.0014667912787602463,0.01010870951473649,-0.01469931743477577,0.026203215322164554,-0.00031170304396053083,0.012728559361835366,-0.018742894566806334,0.02911221437027922,0.0001440027185399742,0.004835396797149379,-0.018696524966603865,0.029617985733187028,-0.0029106323934603526,-0.006735266728539257,1.0
-0.007379817291434797,0.024347127969242974,0.005692514778206247,0.011089603560606728,-0.014670699158620298,0.027888543583311987,-0.0014667912787602463,0.01010870951473649,-0.01469931743477577,0.026203215322164554,-0.00031170304396053083,0.012728559361835366,-0.018742894566806334,0.02911221437027922,0.0001440027185399742,0.004835396797149379,1.0
-0.0036310223561435463,0.021348911656365405,0.0012338956524165989,0.005689492480792971,-0.007379817291434797,0.024347127969242974,0.005692514778206247,0.011089603560606728,-0.014670699158620298,0.027888543583311987,-0.0014667912787602463,0.01010870951473649,-0.01469931743477577,0.026203215322164554,-0.00031170304396053083,0.012728559361835366,1.0
-0.010807772760851589,0.01788553661958667,-0.002202024412090955,-0.006303665735806953,-0.0036310223561435463,0.021348911656365405,0.0012338956524165989,0.005689492480792971,-0.007379817291434797,0.024347127969242974,0.005692514778206247,0.011089603560606728,-0.014670699158620298,0.027888543583311987,-0.0014667912787602463,0.01010870951473649,1.0
-0.01636012934417868,0.013947341429615363,-0.0017307133471200923,-0.012886816727196505,-0.010807772760851589,0.01788553661958667,-0.002202024412090955,-0.006303665735806953,-0.0036310223561435463,0.021348911656365405,0.0012338956524165989,0.005689492480792971,-0.007379817291434797,0.024347127969242974,0.005692514778206247,0.011089603560606728,1.0
-0.0008113779842919,0.016865432410444973,-0.008011043194477437,-0.002515726377778433,-0.01636012934417868,0.013947341429615363,-0.0017307133471200923,-0.012886816727196505,-0.010807772760851589,0.01788553661958667,-0.002202024412090955,-0.006303665735806953,-0.0036310223561435463,0.021348911656365405,0.0012338956524165989,0.005689492480792971,1.0
0.0020819262122836434,0.01212219741627647,-0.006950801016600154,-0.002099535227267365,-0.0008113779842919,0.016865432410444973,-0.008011043194477437,-0.002515726377778433,-0.01636012934417868,0.013947341429615363,-0.0017307133471200923,-0.012886816727196505,-0.010807772760851589,0.01788553661958667,-0.002202024412090955,-0.006303665735806953,1.0
