E_1,Y_1_star,P_1_star,RR_1_star,E_2,Y_2_star,P_2_star,RR_2_star,E_3,Y_3_star,P_3_star,RR_3_star,E_4,Y_4_star,P_4_star,RR_4_star,cons
-0.016060898050913153,-0.009063308990889692,-0.03916440418082265,5.363318238864454e-05,-0.022915933474306094,-0.007603726571063445,-0.039779043108857735,0.0027606225146067694,-0.007849738635178127,-0.007258782319866379,-0.0378287277002702,0.0035646368996300622,-0.022283298530108908,-0.009450677417999051,-0.022199976136962483,0.0025411792330454074,1.0
0.017819501352704492,-0.012642462433427683,-0.03873301549381108,-0.0053465441338671794,-0.016060898050913153,-0.009063308990889692,-0.03916440418082265,5.363318238864454e-05,-0.022915933474306094,-0.007603726571063445,-0.039779043108857735,0.0027606225146067694,-0.007849738635178127,-0.007258782319866379,-0.0378287277002702,0.0035646368996300622,1.0
0.019909644235428736,-0.009604050025615185,-0.03787294250276433,-0.0054131327921586175,0.017819501352704492,-0.012642462433427683,-0.03873301549381108,-0.0053465441338671794,-0.016060898050913153,-0.009063308990889692,-0.03916440418082265,5.363318238864454e-05,-0.022915933474306094,-0.007603726571063445,-0.039779043108857735,0.0027606225146067694,1.0
-0.013564159652160512,-0.008431446165689836,-0.03796662576437429,-0.009565682330408075,0.019909644235428736,-0.009604050025615185,-0.03787294250276433,-0.0054131327921586175,0.017819501352704492,-0.012642462433427683,-0.03873301549381108,-0.0053465441338671794,-0.016060898050913153,-0.009063308990889692,-0.03916440418082265,5.363318238864454e-05,1.0
-0.007584844263113233,-0.006298431531135923,-0.03622872222267082,-0.010778192179501376,-0.013564159652160512,-0.008431446165689836,-0.03796662576437429,-0.009565682330408075,0.019909644235428736,-0.009604050025615185,-0.03787294250276433,-0.0054131327921586175,0.017819501352704492,-0.012642462433427683,-0.03873301549381108,-0.0053465441338671794,1.0
0.021338055743580497,-0.008353319876253797,-0.03585912941285754,-0.00625153367547707,-0.007584844263113233,-0.006298431531135923,-0.03622872222267082,-0.010778192179501376,-0.013564159652160512,-0.008431446165689836,-0.03796662576437429,-0.009565682330408075,0.019909644235428736,-0.009604050025615185,-0.03787294250276433,-0.0054131327921586175,1.0
0.005315321287575614,-0.0016264303719919757,-0.03665058410475611,-0.006809396901040532,0.021338055743580497,-0.008353319876253797,-0.03585912941285754,-0.00625153367547707,-0.007584844263113233,-0.006298431531135923,-0.03622872222267082,-0.010778192179501376,-0.013564159652160512,-0.008431446165689836,-0.03796662576437429,-0.009565682330408075,1.0
-0.03809042180750488,-0.0005742589330658684,-0.030091278391361515,-0.000694112724840541,0.005315321287575614,-0.0016264303719919757,-0.03665058410475611,-0.006809396901040532,0.021338055743580497,-0.008353319876253797,-0.03585912941285754,-0.00625153367547707,-0.007584844263113233,-0.006298431531135923,-0.03622872222267082,-0.010778192179501376,1.0
-0.04334526318568521,0.0022977335117493262,-0.027255502092706822,0.00448192948086207,-0.03809042180750488,-0.0005742589330658684,-0.030091278391361515,-0.000694112724840541,0.005315321287575614,-0.0016264303719919757,-0.03665058410475611,-0.006809396901040532,0.021338055743580497,-0.008353319876253797,-0.03585912941285754,-0.00625153367547707,1.0
0.02650440703828938,0.005682405849472822,-0.029309936056348514,0.00445865033663271,-0.04334526318568521,0.0022977335117493262,-0.027255502092706822,0.00448192948086207,-0.03809042180750488,-0.0005742589330658684,-0.030091278391361515,-0.000694112724840541,0.005315321287575614,-0.0016264303719919757,-0.03665058410475611,-0.006809396901040532,1.0
