IM_1,Y_1_star,P_1_star,RR_1_star,IM_2,Y_2_star,P_2_star,RR_2_star,IM_3,Y_3_star,P_3_star,RR_3_star,IM_4,Y_4_star,P_4_star,RR_4_star,cons
-0.0175045594693497,0.003379500484049523,0.007545548644125023,-0.008223280741917242,0.013198766081440994,0.0004031866649960993,0.00809601941856564,-0.0009260746184635554,-0.04126978010329552,-0.008815396973852866,0.014858141738324723,0.001625834304195498,0.0059893803096997544,-0.01544400948045884,0.021162250750925753,0.01156478876068599,1.0
-0.03616677584967398,-0.0012359898132965638,0.009794437931334084,-0.00566420521101145,-0.0175045594693497,0.003379500484049523,0.007545548644125023,-0.008223280741917242,0.013198766081440994,0.0004031866649960993,0.00809601941856564,-0.0009260746184635554,-0.04126978010329552,-0.008815396973852866,0.014858141738324723,0.001625834304195498,1.0
-0.05067310783182144,0.00011459645130859077,0.01082897582206474,0.002985992440656032,-0.03616677584967398,-0.0012359898132965638,0.009794437931334084,-0.00566420521101145,-0.0175045594693497,0.003379500484049523,0.007545548644125023,-0.008223280741917242,0.013198766081440994,0.0004031866649960993,0.00809601941856564,-0.0009260746184635554,1.0
-0.056284615347475864,0.006453703107709473,0.013152348899356864,0.012350278344310203,-0.05067310783182144,0.00011459645130859077,0.01082897582206474,0.002985992440656032,-0.03616677584967398,-0.0012359898132965638,0.009794437931334084,-0.00566420521101145,-0.0175045594693497,0.003379500484049523,0.007545548644125023,-0.008223280741917242,1.0
-0.006445041641732985,0.0069445713595558,0.00651644907956412,0.018698827229800218,-0.056284615347475864,0.006453703107709473,0.013152348899356864,0.012350278344310203,-0.05067310783182144,0.00011459645130859077,0.01082897582206474,0.002985992440656032,-0.03616677584967398,-0.0012359898132965638,0.009794437931334084,-0.00566420521101145,1.0
0.043112832532168355,0.012796716086957734,0.012619289045658734,0.033757692925138715,-0.006445041641732985,0.0069445713595558,0.00651644907956412,0.018698827229800218,-0.056284615347475864,0.006453703107709473,0.013152348899356864,0.012350278344310203,-0.05067310783182144,0.00011459645130859077,0.01082897582206474,0.002985992440656032,1.0
0.06666930393247661,0.012759734919744616,0.016776148698858896,0.03880923399101948,0.043112832532168355,0.012796716086957734,0.012619289045658734,0.033757692925138715,-0.006445041641732985,0.0069445713595558,0.00651644907956412,0.018698827229800218,-0.056284615347475864,0.006453703107709473,0.013152348899356864,0.012350278344310203,1.0
0.1117650252135114,0.007052707890693903,0.016026185306510475,0.032541790493676954,0.06666930393247661,0.012759734919744616,0.016776148698858896,0.03880923399101948,0.043112832532168355,0.012796716086957734,0.012619289045658734,0.033757692925138715,-0.006445041641732985,0.0069445713595558,0.00651644907956412,0.018698827229800218,1.0
0.053349891803483374,0.007596097424627632,0.025281194592490074,0.03767266457866588,0.1117650252135114,0.007052707890693903,0.016026185306510475,0.032541790493676954,0.06666930393247661,0.012759734919744616,0.016776148698858896,0.03880923399101948,0.043112832532168355,0.012796716086957734,0.012619289045658734,0.033757692925138715,1.0
0.07204647912812945,0.0031089021996086323,0.018409806959806464,0.04040184573151935,0.053349891803483374,0.007596097424627632,0.025281194592490074,0.03767266457866588,0.1117650252135114,0.007052707890693903,0.016026185306510475,0.032541790493676954,0.06666930393247661,0.012759734919744616,0.016776148698858896,0.03880923399101948,1.0
