NX_1,Y_1_star,P_1_star,RR_1_star,NX_2,Y_2_star,P_2_star,RR_2_star,NX_3,Y_3_star,P_3_star,RR_3_star,NX_4,Y_4_star,P_4_star,RR_4_star,cons
-0.016990903931175083,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,0.006471752110131845,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,0.0208405729759793,-0.0072495879409861744,-0.008581239062007754,0.007266688306564761,0.05986504586912211,-0.007949389251285887,-0.006897196913144944,0.004139358872421601,1.0
0.021519137841156777,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.016990903931175083,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,0.006471752110131845,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,0.0208405729759793,-0.0072495879409861744,-0.008581239062007754,0.007266688306564761,1.0
0.02932601102601673,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.021519137841156777,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.016990903931175083,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,0.006471752110131845,-0.005921524976134678,-0.010047270177644929,0.007670335879393266,1.0
0.012251272547215919,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,0.02932601102601673,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.021519137841156777,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,-0.016990903931175083,-0.007539757933572682,-0.01064926693451912,0.005344628636578572,1.0
0.005383719458592395,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.012251272547215919,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,0.02932601102601673,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,0.021519137841156777,-0.007304438487871837,-0.012842673190477117,-0.00038780010284332565,1.0
-0.016994965694413722,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.005383719458592395,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.012251272547215919,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,0.02932601102601673,-0.00874789631884539,-0.012912621842263916,-0.0026208795273467375,1.0
-0.020565609032097143,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.016994965694413722,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.005383719458592395,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,0.012251272547215919,-0.007023933921551791,-0.013985198348327234,-0.007133318171887718,1.0
-0.05126254808353892,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,-0.020565609032097143,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.016994965694413722,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,0.005383719458592395,-0.00848236618124078,-0.0127721360445698,-0.009732223429162603,1.0
-0.048610814585252626,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.05126254808353892,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,-0.020565609032097143,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,-0.016994965694413722,-0.0048648531742290484,-0.01234895735292037,-0.006577468283279569,1.0
-0.07892826783427154,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.048610814585252626,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.05126254808353892,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,-0.020565609032097143,0.0014926878379970382,-0.013712494095018301,-0.006119587288121452,1.0
-0.09829763956881621,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.07892826783427154,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.048610814585252626,0.006143333281123292,-0.008874899957729651,0.004379753151108398,-0.05126254808353892,0.0015276821692342482,-0.010310356332726563,-0.0003483246281328838,1.0
-0.04485965662132685,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.09829763956881621,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.07892826783427154,0.005480375224187162,-0.011166018387496073,0.002580370163765445,-0.048610814585252626,0.006143333281123292,-0.008874899957729651,0.004379753151108398,1.0
-0.05525493789231284,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.04485965662132685,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.09829763956881621,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,-0.07892826783427154,0.005480375224187162,-0.011166018387496073,0.002580370163765445,1.0
-0.002316100141445787,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.05525493789231284,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.04485965662132685,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,-0.09829763956881621,0.005459661207054359,-0.01125325091848567,0.0020899180399582573,1.0
0.02586845145470207,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.002316100141445787,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.05525493789231284,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,-0.04485965662132685,0.0031243021508403452,-0.014253388459053582,0.0029824286969398284,1.0
0.012318084305274368,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.02586845145470207,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.002316100141445787,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,-0.05525493789231284,0.0021980400167803432,-0.015432309964048917,-0.001409542983550156,1.0
0.029623645803896537,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.012318084305274368,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.02586845145470207,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,-0.002316100141445787,0.004684203191934699,-0.016558180995024235,-0.009204564088619784,1.0
-0.019311856000578942,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.029623645803896537,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.012318084305274368,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,0.02586845145470207,0.0031998831012212746,-0.014577481087274217,-0.012341319642424364,1.0
-0.0034278317169107453,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.019311856000578942,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.029623645803896537,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,0.012318084305274368,0.008673247050892941,-0.013296117971052868,-0.014242005712235797,1.0
0.03277326191807717,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,-0.0034278317169107453,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.019311856000578942,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,0.029623645803896537,0.015376363487664784,-0.010474725719188739,-0.00937575872832407,1.0
0.04287357495449662,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.03277326191807717,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,-0.0034278317169107453,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,-0.019311856000578942,0.019675863373615706,-0.006639168253386188,-0.007917013805762011,1.0
0.04301039199053491,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.04287357495449662,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.03277326191807717,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,-0.0034278317169107453,0.022992716021789542,-0.006542824653772784,-0.008384745147585512,1.0
0.020522925372411294,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.04301039199053491,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.04287357495449662,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,0.03277326191807717,0.022189311629114437,-0.0039809163624318095,-0.00011576273083805681,1.0
0.030046982443550974,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.020522925372411294,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.04301039199053491,0.019467828457115893,-0.002564413705922708,0.003935409418055501,0.04287357495449662,0.01850539212526101,-0.0033792810729918127,0.00671147122714375,1.0
0.04027495363349409,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.030046982443550974,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.020522925372411294,0.014730672988397713,0.004772290509235829,0.006644892508857955,0.04301039199053491,0.019467828457115893,-0.002564413705922708,0.003935409418055501,1.0
0.011447451288368882,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,0.04027495363349409,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.030046982443550974,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,0.020522925372411294,0.014730672988397713,0.004772290509235829,0.006644892508857955,1.0
0.025134268575419227,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,0.011447451288368882,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,0.04027495363349409,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,0.030046982443550974,0.010303611682924131,0.0019523072462855318,0.0035499750836938456,1.0
0.02769428922448114,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.025134268575419227,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,0.011447451288368882,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,0.04027495363349409,0.008033332643681206,-0.001337193369700603,-0.007184779940251627,1.0
0.04003455901986541,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.02769428922448114,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.025134268575419227,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,0.011447451288368882,0.0031313967041777793,-0.0006276888022277811,-0.011854513060603014,1.0
0.02978712657890803,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.04003455901986541,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.02769428922448114,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,0.025134268575419227,0.006792602858543518,-0.005974699789195091,-0.0018026263902349193,1.0
0.04535077004293164,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.02978712657890803,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.04003455901986541,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,0.02769428922448114,0.003940762338343851,-0.00535985557435426,-0.0008612846187310725,1.0
0.04759432534109109,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.04535077004293164,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.02978712657890803,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,0.04003455901986541,0.0017752796970945065,-0.002049825257943863,-0.000509578057281353,1.0
0.02576919370035924,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.04759432534109109,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.04535077004293164,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,0.02978712657890803,-0.0031364012643551506,0.0024680649384383876,0.002807199888557965,1.0
0.035089131858306644,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.02576919370035924,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.04759432534109109,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,0.04535077004293164,-0.006828913649619919,-0.0038909709992295395,-0.0072856454869868435,1.0
0.028753350820590384,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.035089131858306644,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.02576919370035924,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,0.04759432534109109,-0.001965452029586407,-0.004575138650877711,-0.01096980623186351,1.0
-0.015995689588407913,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,0.028753350820590384,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.035089131858306644,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,0.02576919370035924,-5.0872252904006355e-05,-0.006179432704095843,-0.011455595460897918,1.0
-0.004482914229315682,0.004347827004583094,-0.001753030179349845,-0.01057570941352669,-0.015995689588407913,0.0036727582869277376,-0.0038137278521254226,-0.012049961458049981,0.028753350820590384,0.005699251201336155,-0.0052053866536088105,-0.01008164357849695,0.035089131858306644,0.005616810918506956,-0.011855355824398062,-0.010375450264449146,1.0
